bowler,season,runs_bowler,bowler_wicket,ball_no,overs,bowling_average,economy,strike_rate
YS Chahal,2019,386,18,308,51.333333333333336,21.444444444444443,7.519480519480519,17.11111111111111
YS Chahal,2021,779,39,671,111.83333333333333,19.974358974358974,6.965722801788376,17.205128205128204
YS Chahal,2022,527,27,429,71.5,19.51851851851852,7.370629370629371,15.88888888888889
YS Chahal,2023,432,21,326,54.333333333333336,20.571428571428573,7.950920245398772,15.523809523809524
YS Chahal,2024,546,18,362,60.333333333333336,30.333333333333332,9.049723756906078,20.11111111111111
YS Chahal,2025,430,16,277,46.166666666666664,26.875,9.314079422382672,17.3125
YS Chahal,2026,127,3,86,14.333333333333334,42.333333333333336,8.86046511627907,28.666666666666668
Yash Dayal,2022,296,11,205,34.166666666666664,26.90909090909091,8.663414634146342,18.636363636363637
Yash Dayal,2023,165,2,88,14.666666666666666,82.5,11.25,44.0
Yash Dayal,2024,459,15,322,53.666666666666664,30.6,8.5527950310559,21.466666666666665
Yash Dayal,2025,470,13,305,50.833333333333336,36.15384615384615,9.245901639344261,23.46153846153846
Yash Thakur,2023,289,13,207,34.5,22.23076923076923,8.376811594202898,15.923076923076923
Yash Thakur,2024,402,11,225,37.5,36.54545454545455,10.72,20.454545454545453
Yash Thakur,2025,79,1,43,7.166666666666667,79.0,11.023255813953488,43.0
Yudhvir Singh,2023,70,3,50,8.333333333333334,23.333333333333332,8.399999999999999,16.666666666666668
Yudhvir Singh,2024,52,1,24,4.0,52.0,13.0,24.0
Yudhvir Singh,2025,131,4,71,11.833333333333334,32.75,11.070422535211266,17.75
Yuvraj Singh,2008,83,3,56,9.333333333333334,27.666666666666668,8.892857142857142,18.666666666666668
Yuvraj Singh,2009,142,6,121,20.166666666666668,23.666666666666668,7.041322314049586,20.166666666666668
Yuvraj Singh,2010,152,5,139,23.166666666666668,30.4,6.561151079136691,27.8
Yuvraj Singh,2011,192,9,175,29.166666666666668,21.333333333333332,6.582857142857143,19.444444444444443
Yuvraj Singh,2013,152,6,133,22.166666666666668,25.333333333333332,6.857142857142857,22.166666666666668
Yuvraj Singh,2014,187,5,140,23.333333333333332,37.4,8.014285714285714,28.0
Yuvraj Singh,2015,72,1,55,9.166666666666666,72.0,7.854545454545455,55.0
Yuvraj Singh,2016,52,0,38,6.333333333333333,52.0,8.210526315789474,38.0
Yuvraj Singh,2017,22,1,12,2.0,22.0,11.0,12.0
Yuvraj Singh,2018,23,0,13,2.1666666666666665,23.0,10.615384615384617,13.0
Z Khan,2008,357,13,258,43.0,27.46153846153846,8.30232558139535,19.846153846153847
Z Khan,2009,142,6,132,22.0,23.666666666666668,6.454545454545454,22.0
Z Khan,2010,376,15,295,49.166666666666664,25.066666666666666,7.647457627118644,19.666666666666668
Z Khan,2011,455,14,373,62.166666666666664,32.5,7.319034852546917,26.642857142857142
Z Khan,2012,453,17,370,61.666666666666664,26.647058823529413,7.345945945945946,21.764705882352942
Z Khan,2013,47,5,38,6.333333333333333,9.4,7.421052631578948,7.6
Z Khan,2014,146,5,138,23.0,29.2,6.3478260869565215,27.6
Z Khan,2015,156,7,155,25.833333333333332,22.285714285714285,6.038709677419355,22.142857142857142
Z Khan,2016,337,10,271,45.166666666666664,33.7,7.461254612546126,27.1
Z Khan,2017,313,10,246,41.0,31.3,7.634146341463414,24.6
Zeeshan Ansari,2025,333,6,209,34.833333333333336,55.5,9.559808612440191,34.833333333333336
