bowler,batting_team,runs_conceded,wickets,balls,overs,economy,average,strike_rate
AB McDonald,Kolkata Knight Riders,37,2,25,4.166666666666667,8.879999999999999,18.5,12.5
AB McDonald,Mumbai Indians,42,1,24,4.0,10.5,42.0,24.0
AB McDonald,Punjab Kings,50,4,49,8.166666666666666,6.122448979591837,12.5,12.25
AB McDonald,Rajasthan Royals,17,0,12,2.0,8.5,17.0,12.0
AB McDonald,Royal Challengers Bengaluru,64,2,42,7.0,9.142857142857142,32.0,21.0
AC Gilchrist,Mumbai Indians,0,1,1,0.16666666666666666,0.0,0.0,1.0
AC Thomas,Chennai Super Kings,53,2,48,8.0,6.625,26.5,24.0
AC Thomas,Delhi Capitals,73,3,67,11.166666666666666,6.537313432835822,24.333333333333332,22.333333333333332
AC Thomas,Kolkata Knight Riders,29,1,19,3.1666666666666665,9.157894736842106,29.0,19.0
AC Thomas,Mumbai Indians,69,2,51,8.5,8.117647058823529,34.5,25.5
AC Thomas,Other,31,1,18,3.0,10.333333333333334,31.0,18.0
AC Thomas,Punjab Kings,27,2,25,4.166666666666667,6.4799999999999995,13.5,12.5
AC Thomas,Rajasthan Royals,28,1,25,4.166666666666667,6.72,28.0,25.0
AC Thomas,Royal Challengers Bengaluru,69,2,50,8.333333333333334,8.28,34.5,25.0
AC Thomas,Sunrisers Hyderabad,27,0,24,4.0,6.75,27.0,24.0
AC Voges,Chennai Super Kings,8,0,6,1.0,8.0,8.0,6.0
AC Voges,Delhi Capitals,9,0,7,1.1666666666666667,7.7142857142857135,9.0,7.0
AC Voges,Kolkata Knight Riders,21,0,13,2.1666666666666665,9.692307692307693,21.0,13.0
AC Voges,Punjab Kings,12,0,12,2.0,6.0,12.0,12.0
AC Voges,Royal Challengers Bengaluru,17,0,6,1.0,17.0,17.0,6.0
AC Voges,Sunrisers Hyderabad,9,0,12,2.0,4.5,9.0,12.0
AD Mascarenhas,Chennai Super Kings,26,0,20,3.3333333333333335,7.8,26.0,20.0
AD Mascarenhas,Delhi Capitals,88,6,73,12.166666666666666,7.232876712328768,14.666666666666666,12.166666666666666
AD Mascarenhas,Kolkata Knight Riders,86,2,72,12.0,7.166666666666667,43.0,36.0
AD Mascarenhas,Mumbai Indians,34,2,24,4.0,8.5,17.0,12.0
AD Mascarenhas,Other,48,6,49,8.166666666666666,5.877551020408164,8.0,8.166666666666666
AD Mascarenhas,Punjab Kings,29,0,24,4.0,7.25,29.0,24.0
AD Mascarenhas,Royal Challengers Bengaluru,20,3,24,4.0,5.0,6.666666666666667,8.0
AD Mascarenhas,Sunrisers Hyderabad,25,0,24,4.0,6.25,25.0,24.0
AD Mathews,Chennai Super Kings,74,1,43,7.166666666666667,10.325581395348836,74.0,43.0
AD Mathews,Delhi Capitals,100,3,61,10.166666666666666,9.836065573770492,33.333333333333336,20.333333333333332
AD Mathews,Kolkata Knight Riders,134,2,110,18.333333333333332,7.3090909090909095,67.0,55.0
AD Mathews,Mumbai Indians,106,3,82,13.666666666666666,7.75609756097561,35.333333333333336,27.333333333333332
AD Mathews,Punjab Kings,132,4,110,18.333333333333332,7.2,33.0,27.5
AD Mathews,Rajasthan Royals,207,4,151,25.166666666666668,8.225165562913906,51.75,37.75
AD Mathews,Royal Challengers Bengaluru,150,7,120,20.0,7.5,21.428571428571427,17.142857142857142
AD Mathews,Sunrisers Hyderabad,176,3,130,21.666666666666668,8.123076923076923,58.666666666666664,43.333333333333336
AD Russell,Chennai Super Kings,322,9,225,37.5,8.586666666666666,35.77777777777778,25.0
AD Russell,Delhi Capitals,322,16,234,39.0,8.256410256410257,20.125,14.625
AD Russell,Gujarat Titans,47,6,31,5.166666666666667,9.096774193548386,7.833333333333333,5.166666666666667
AD Russell,Kolkata Knight Riders,24,0,19,3.1666666666666665,7.578947368421053,24.0,19.0
AD Russell,Lucknow Super Giants,144,6,76,12.666666666666666,11.368421052631579,24.0,12.666666666666666
AD Russell,Mumbai Indians,469,19,301,50.166666666666664,9.348837209302326,24.68421052631579,15.842105263157896
AD Russell,Other,21,1,19,3.1666666666666665,6.631578947368421,21.0,19.0
AD Russell,Punjab Kings,384,16,226,37.666666666666664,10.194690265486726,24.0,14.125
AD Russell,Rajasthan Royals,214,7,141,23.5,9.106382978723405,30.571428571428573,20.142857142857142
AD Russell,Rising Pune Supergiants,27,1,24,4.0,6.75,27.0,24.0
AD Russell,Royal Challengers Bengaluru,426,17,288,48.0,8.875,25.058823529411764,16.941176470588236
AD Russell,Sunrisers Hyderabad,463,25,301,50.166666666666664,9.229235880398672,18.52,12.04
AF Milne,Chennai Super Kings,21,2,24,4.0,5.25,10.5,12.0
AF Milne,Kolkata Knight Riders,48,0,34,5.666666666666667,8.470588235294118,48.0,34.0
AF Milne,Mumbai Indians,29,0,13,2.1666666666666665,13.384615384615385,29.0,13.0
AF Milne,Other,43,1,27,4.5,9.555555555555555,43.0,27.0
AF Milne,Rising Pune Supergiants,62,2,50,8.333333333333334,7.4399999999999995,31.0,25.0
AF Milne,Royal Challengers Bengaluru,48,1,25,4.166666666666667,11.52,48.0,25.0
AF Milne,Sunrisers Hyderabad,76,1,44,7.333333333333333,10.363636363636363,76.0,44.0
AG Murtaza,Delhi Capitals,54,6,74,12.333333333333334,4.378378378378378,9.0,12.333333333333334
AG Murtaza,Kolkata Knight Riders,72,0,61,10.166666666666666,7.081967213114755,72.0,61.0
AG Murtaza,Other,55,2,49,8.166666666666666,6.734693877551021,27.5,24.5
AG Murtaza,Rajasthan Royals,61,1,48,8.0,7.625,61.0,48.0
AG Murtaza,Royal Challengers Bengaluru,71,0,37,6.166666666666667,11.513513513513512,71.0,37.0
AJ Finch,Chennai Super Kings,9,0,6,1.0,9.0,9.0,6.0
AJ Finch,Kolkata Knight Riders,5,0,7,1.1666666666666667,4.285714285714286,5.0,7.0
AJ Finch,Mumbai Indians,24,1,25,4.166666666666667,5.76,24.0,25.0
AJ Finch,Royal Challengers Bengaluru,29,0,6,1.0,29.0,29.0,6.0
AJ Hosein,Delhi Capitals,60,1,38,6.333333333333333,9.473684210526317,60.0,38.0
AJ Hosein,Kolkata Knight Riders,26,1,24,4.0,6.5,26.0,24.0
AJ Tye,Chennai Super Kings,209,4,122,20.333333333333332,10.278688524590164,52.25,30.5
AJ Tye,Delhi Capitals,141,3,98,16.333333333333332,8.63265306122449,47.0,32.666666666666664
AJ Tye,Kolkata Knight Riders,149,8,96,16.0,9.3125,18.625,12.0
AJ Tye,Mumbai Indians,134,8,107,17.833333333333332,7.514018691588785,16.75,13.375
AJ Tye,Punjab Kings,35,2,24,4.0,8.75,17.5,12.0
AJ Tye,Rajasthan Royals,58,6,48,8.0,7.25,9.666666666666666,8.0
AJ Tye,Rising Pune Supergiants,17,5,25,4.166666666666667,4.08,3.4,5.0
AJ Tye,Royal Challengers Bengaluru,146,4,121,20.166666666666668,7.239669421487603,36.5,30.25
AJ Tye,Sunrisers Hyderabad,90,2,73,12.166666666666666,7.397260273972603,45.0,36.5
AK Markram,Chennai Super Kings,80,2,54,9.0,8.88888888888889,40.0,27.0
AK Markram,Delhi Capitals,61,2,37,6.166666666666667,9.891891891891891,30.5,18.5
AK Markram,Gujarat Titans,52,0,29,4.833333333333333,10.758620689655173,52.0,29.0
AK Markram,Kolkata Knight Riders,29,1,24,4.0,7.25,29.0,24.0
AK Markram,Lucknow Super Giants,14,0,12,2.0,7.0,14.0,12.0
AK Markram,Mumbai Indians,19,0,20,3.3333333333333335,5.7,19.0,20.0
AK Markram,Rajasthan Royals,28,1,19,3.1666666666666665,8.842105263157896,28.0,19.0
AK Markram,Royal Challengers Bengaluru,5,0,6,1.0,5.0,5.0,6.0
AK Markram,Sunrisers Hyderabad,14,0,6,1.0,14.0,14.0,6.0
AL Menaria,Chennai Super Kings,40,0,32,5.333333333333333,7.5,40.0,32.0
AL Menaria,Delhi Capitals,10,0,2,0.3333333333333333,30.0,10.0,2.0
AL Menaria,Kolkata Knight Riders,21,1,19,3.1666666666666665,6.631578947368421,21.0,19.0
AL Menaria,Mumbai Indians,32,2,30,5.0,6.4,16.0,15.0
AL Menaria,Other,10,0,6,1.0,10.0,10.0,6.0
AL Menaria,Punjab Kings,7,0,6,1.0,7.0,7.0,6.0
AL Menaria,Royal Challengers Bengaluru,16,0,12,2.0,8.0,16.0,12.0
AL Menaria,Sunrisers Hyderabad,8,0,6,1.0,8.0,8.0,6.0
AM Ghazanfar,Kolkata Knight Riders,51,0,25,4.166666666666667,12.239999999999998,51.0,25.0
AM Ghazanfar,Punjab Kings,31,2,24,4.0,7.75,15.5,12.0
AM Ghazanfar,Rajasthan Royals,21,2,13,2.1666666666666665,9.692307692307693,10.5,6.5
AM Nayar,Chennai Super Kings,82,1,55,9.166666666666666,8.945454545454545,82.0,55.0
AM Nayar,Delhi Capitals,62,2,37,6.166666666666667,10.054054054054054,31.0,18.5
AM Nayar,Kolkata Knight Riders,33,4,37,6.166666666666667,5.351351351351351,8.25,9.25
AM Nayar,Other,27,1,21,3.5,7.714285714285714,27.0,21.0
AM Nayar,Rajasthan Royals,7,0,12,2.0,3.5,7.0,12.0
AM Nayar,Royal Challengers Bengaluru,61,0,46,7.666666666666667,7.956521739130435,61.0,46.0
AM Nayar,Sunrisers Hyderabad,50,1,31,5.166666666666667,9.67741935483871,50.0,31.0
AM Rahane,Punjab Kings,5,1,6,1.0,5.0,5.0,6.0
AM Salvi,Chennai Super Kings,41,0,19,3.1666666666666665,12.947368421052632,41.0,19.0
AM Salvi,Mumbai Indians,27,1,26,4.333333333333333,6.230769230769231,27.0,26.0
AM Salvi,Punjab Kings,57,3,37,6.166666666666667,9.243243243243242,19.0,12.333333333333334
AM Salvi,Rajasthan Royals,19,2,25,4.166666666666667,4.56,9.5,12.5
AM Salvi,Royal Challengers Bengaluru,30,0,24,4.0,7.5,30.0,24.0
AM Salvi,Sunrisers Hyderabad,26,1,25,4.166666666666667,6.239999999999999,26.0,25.0
AN Ahmed,Chennai Super Kings,80,1,64,10.666666666666666,7.5,80.0,64.0
AN Ahmed,Delhi Capitals,40,1,27,4.5,8.88888888888889,40.0,27.0
AN Ahmed,Kolkata Knight Riders,111,5,90,15.0,7.4,22.2,18.0
AN Ahmed,Mumbai Indians,59,0,25,4.166666666666667,14.159999999999998,59.0,25.0
AN Ahmed,Other,40,4,42,7.0,5.714285714285714,10.0,10.5
AN Ahmed,Punjab Kings,22,0,18,3.0,7.333333333333333,22.0,18.0
AN Ahmed,Royal Challengers Bengaluru,56,1,30,5.0,11.2,56.0,30.0
AN Ahmed,Sunrisers Hyderabad,90,0,66,11.0,8.181818181818182,90.0,66.0
AP Dole,Mumbai Indians,34,1,21,3.5,9.714285714285714,34.0,21.0
AP Dole,Punjab Kings,36,2,26,4.333333333333333,8.307692307692308,18.0,13.0
AP Dole,Sunrisers Hyderabad,42,2,26,4.333333333333333,9.692307692307693,21.0,13.0
AR Patel,Chennai Super Kings,483,12,408,68.0,7.102941176470588,40.25,34.0
AR Patel,Delhi Capitals,244,9,200,33.333333333333336,7.319999999999999,27.11111111111111,22.22222222222222
AR Patel,Gujarat Titans,191,2,141,23.5,8.127659574468085,95.5,70.5
AR Patel,Kolkata Knight Riders,539,17,461,76.83333333333333,7.0151843817787425,31.705882352941178,27.11764705882353
AR Patel,Lucknow Super Giants,184,3,152,25.333333333333332,7.2631578947368425,61.333333333333336,50.666666666666664
AR Patel,Mumbai Indians,606,15,462,77.0,7.87012987012987,40.4,30.8
AR Patel,Other,103,6,80,13.333333333333334,7.725,17.166666666666668,13.333333333333334
AR Patel,Punjab Kings,212,11,218,36.333333333333336,5.834862385321101,19.272727272727273,19.818181818181817
AR Patel,Rajasthan Royals,430,15,358,59.666666666666664,7.206703910614525,28.666666666666668,23.866666666666667
AR Patel,Rising Pune Supergiants,109,3,82,13.666666666666666,7.975609756097561,36.333333333333336,27.333333333333332
AR Patel,Royal Challengers Bengaluru,549,21,458,76.33333333333333,7.192139737991266,26.142857142857142,21.80952380952381
AR Patel,Sunrisers Hyderabad,537,17,437,72.83333333333333,7.3729977116704815,31.58823529411765,25.705882352941178
AS Joseph,Chennai Super Kings,120,5,93,15.5,7.741935483870968,24.0,18.6
AS Joseph,Delhi Capitals,29,2,25,4.166666666666667,6.959999999999999,14.5,12.5
AS Joseph,Kolkata Knight Riders,92,3,61,10.166666666666666,9.049180327868854,30.666666666666668,20.333333333333332
AS Joseph,Lucknow Super Giants,19,0,18,3.0,6.333333333333333,19.0,18.0
AS Joseph,Mumbai Indians,93,1,48,8.0,11.625,93.0,48.0
AS Joseph,Punjab Kings,122,2,87,14.5,8.413793103448276,61.0,43.5
AS Joseph,Rajasthan Royals,127,0,48,8.0,15.875,127.0,48.0
AS Joseph,Royal Challengers Bengaluru,42,1,25,4.166666666666667,10.08,42.0,25.0
AS Joseph,Sunrisers Hyderabad,47,7,49,8.166666666666666,5.755102040816327,6.714285714285714,7.0
AS Rajpoot,Chennai Super Kings,27,2,31,5.166666666666667,5.225806451612903,13.5,15.5
AS Rajpoot,Delhi Capitals,23,2,26,4.333333333333333,5.307692307692308,11.5,13.0
AS Rajpoot,Kolkata Knight Riders,71,1,48,8.0,8.875,71.0,48.0
AS Rajpoot,Mumbai Indians,321,7,187,31.166666666666668,10.29946524064171,45.857142857142854,26.714285714285715
AS Rajpoot,Other,35,1,22,3.6666666666666665,9.545454545454545,35.0,22.0
AS Rajpoot,Punjab Kings,66,1,44,7.333333333333333,9.0,66.0,44.0
AS Rajpoot,Rajasthan Royals,70,3,44,7.333333333333333,9.545454545454545,23.333333333333332,14.666666666666666
AS Rajpoot,Rising Pune Supergiants,14,1,13,2.1666666666666665,6.461538461538462,14.0,13.0
AS Rajpoot,Royal Challengers Bengaluru,120,0,78,13.0,9.23076923076923,120.0,78.0
AS Rajpoot,Sunrisers Hyderabad,67,6,74,12.333333333333334,5.4324324324324325,11.166666666666666,12.333333333333334
AS Raut,Delhi Capitals,10,0,6,1.0,10.0,10.0,6.0
AS Raut,Punjab Kings,8,0,6,1.0,8.0,8.0,6.0
AS Raut,Royal Challengers Bengaluru,6,0,6,1.0,6.0,6.0,6.0
AS Raut,Sunrisers Hyderabad,20,0,12,2.0,10.0,20.0,12.0
AS Roy,Chennai Super Kings,50,2,47,7.833333333333333,6.382978723404255,25.0,23.5
AS Roy,Delhi Capitals,46,3,51,8.5,5.411764705882353,15.333333333333334,17.0
AS Roy,Lucknow Super Giants,59,2,46,7.666666666666667,7.695652173913043,29.5,23.0
AS Roy,Mumbai Indians,15,0,8,1.3333333333333333,11.25,15.0,8.0
AS Roy,Punjab Kings,36,0,12,2.0,18.0,36.0,12.0
AS Roy,Rajasthan Royals,48,1,30,5.0,9.6,48.0,30.0
AS Roy,Royal Challengers Bengaluru,6,0,12,2.0,3.0,6.0,12.0
AS Roy,Sunrisers Hyderabad,42,2,33,5.5,7.636363636363637,21.0,16.5
AU Rashid,Lucknow Super Giants,23,2,18,3.0,7.666666666666667,11.5,9.0
AU Rashid,Rajasthan Royals,68,0,42,7.0,9.714285714285714,68.0,42.0
AUK Pathan,Mumbai Indians,30,0,21,3.5,8.571428571428571,30.0,21.0
AUK Pathan,Other,19,0,14,2.3333333333333335,8.142857142857142,19.0,14.0
AUK Pathan,Punjab Kings,14,0,6,1.0,14.0,14.0,6.0
Abdul Samad,Chennai Super Kings,41,1,25,4.166666666666667,9.84,41.0,25.0
Abdul Samad,Delhi Capitals,6,0,1,0.16666666666666666,36.0,6.0,1.0
Abdul Samad,Lucknow Super Giants,8,0,6,1.0,8.0,8.0,6.0
Abdul Samad,Mumbai Indians,27,0,12,2.0,13.5,27.0,12.0
Abdul Samad,Punjab Kings,43,1,14,2.3333333333333335,18.428571428571427,43.0,14.0
Abdur Razzak,Rajasthan Royals,29,0,14,2.3333333333333335,12.428571428571427,29.0,14.0
Abhinandan Singh,Chennai Super Kings,30,2,22,3.6666666666666665,8.181818181818182,15.0,11.0
Abhinandan Singh,Rajasthan Royals,54,0,20,3.3333333333333335,16.2,54.0,20.0
Abhinandan Singh,Sunrisers Hyderabad,38,1,18,3.0,12.666666666666666,38.0,18.0
Abhishek Sharma,Chennai Super Kings,20,0,24,4.0,5.0,20.0,24.0
Abhishek Sharma,Delhi Capitals,116,2,80,13.333333333333334,8.7,58.0,40.0
Abhishek Sharma,Gujarat Titans,31,0,14,2.3333333333333335,13.285714285714285,31.0,14.0
Abhishek Sharma,Kolkata Knight Riders,51,0,24,4.0,12.75,51.0,24.0
Abhishek Sharma,Lucknow Super Giants,62,1,31,5.166666666666667,12.0,62.0,31.0
Abhishek Sharma,Mumbai Indians,19,2,19,3.1666666666666665,6.0,9.5,9.5
Abhishek Sharma,Punjab Kings,57,3,43,7.166666666666667,7.953488372093023,19.0,14.333333333333334
Abhishek Sharma,Rajasthan Royals,90,2,66,11.0,8.181818181818182,45.0,33.0
Abhishek Sharma,Royal Challengers Bengaluru,77,1,55,9.166666666666666,8.4,77.0,55.0
Akash Deep,Chennai Super Kings,71,0,34,5.666666666666667,12.529411764705882,71.0,34.0
Akash Deep,Gujarat Titans,82,0,46,7.666666666666667,10.695652173913043,82.0,46.0
Akash Deep,Kolkata Knight Riders,130,5,66,11.0,11.818181818181818,26.0,13.2
Akash Deep,Mumbai Indians,150,4,90,15.0,10.0,37.5,22.5
Akash Deep,Punjab Kings,38,1,18,3.0,12.666666666666666,38.0,18.0
Akash Deep,Rajasthan Royals,44,0,25,4.166666666666667,10.559999999999999,44.0,25.0
Akash Deep,Sunrisers Hyderabad,33,0,23,3.8333333333333335,8.608695652173912,33.0,23.0
Akash Madhwal,Chennai Super Kings,70,4,49,8.166666666666666,8.571428571428571,17.5,12.25
Akash Madhwal,Delhi Capitals,45,0,25,4.166666666666667,10.799999999999999,45.0,25.0
Akash Madhwal,Gujarat Titans,83,5,50,8.333333333333334,9.959999999999999,16.6,10.0
Akash Madhwal,Kolkata Knight Riders,50,0,21,3.5,14.285714285714286,50.0,21.0
Akash Madhwal,Lucknow Super Giants,35,5,47,7.833333333333333,4.468085106382979,7.0,9.4
Akash Madhwal,Mumbai Indians,39,0,25,4.166666666666667,9.36,39.0,25.0
Akash Madhwal,Punjab Kings,131,2,69,11.5,11.391304347826088,65.5,34.5
Akash Madhwal,Rajasthan Royals,20,3,25,4.166666666666667,4.8,6.666666666666667,8.333333333333334
Akash Madhwal,Royal Challengers Bengaluru,80,1,40,6.666666666666667,12.0,80.0,40.0
Akash Madhwal,Sunrisers Hyderabad,37,4,25,4.166666666666667,8.879999999999999,9.25,6.25
Akash Singh,Chennai Super Kings,39,0,24,4.0,9.75,39.0,24.0
Akash Singh,Gujarat Titans,29,1,19,3.1666666666666665,9.157894736842106,29.0,19.0
Akash Singh,Kolkata Knight Riders,29,1,25,4.166666666666667,6.959999999999999,29.0,25.0
Akash Singh,Punjab Kings,65,2,43,7.166666666666667,9.069767441860465,32.5,21.5
Akash Singh,Rajasthan Royals,72,2,37,6.166666666666667,11.675675675675675,36.0,18.5
Akash Singh,Royal Challengers Bengaluru,75,2,42,7.0,10.714285714285714,37.5,21.0
